"기준일자","상품명","당일신규실행건수","당일신규실행금액(억원)"
"2021-09-30","취업후상환학자금_생활비","1907","15"
"2021-10-01","일반상환학자금_등록금","165","5"
"2021-10-01","일반상환학자금_생활비","494","5"
"2021-10-01","취업후상환학자금_등록금","222","6"
"2021-10-01","취업후상환학자금_생활비","1805","13"
"2021-10-02","일반상환학자금_등록금","68","2"
"2021-10-02","일반상환학자금_생활비","551","5"
"2021-10-02","취업후상환학자금_등록금","103","3"
"2021-10-02","취업후상환학자금_생활비","1931","12"
"2021-10-03","일반상환학자금_등록금","0","0"
"2021-10-03","일반상환학자금_생활비","0","0"
"2021-10-03","취업후상환학자금_등록금","0","0"
"2021-10-03","취업후상환학자금_생활비","0","0"
"2021-10-04","일반상환학자금_등록금","0","0"
"2021-10-04","일반상환학자금_생활비","0","0"
"2021-10-04","취업후상환학자금_등록금","0","0"
"2021-10-04","취업후상환학자금_생활비","0","0"
"2021-10-05","일반상환학자금_등록금","0","0"
"2021-10-05","일반상환학자금_생활비","0","0"
"2021-10-05","취업후상환학자금_등록금","0","0"
"2021-10-05","취업후상환학자금_생활비","0","0"
"2021-10-06","일반상환학자금_등록금","97","3"
"2021-10-06","일반상환학자금_생활비","715","7"
"2021-10-06","취업후상환학자금_등록금","148","4"
"2021-10-06","취업후상환학자금_생활비","2760","18"
"2021-10-07","일반상환학자금_등록금","106","3"
"2021-10-07","일반상환학자금_생활비","495","5"
"2021-10-07","취업후상환학자금_등록금","218","6"
"2021-10-07","취업후상환학자금_생활비","1907","14"
"2021-10-08","일반상환학자금_등록금","63","2"
"2021-10-08","일반상환학자금_생활비","429","4"
"2021-10-08","취업후상환학자금_등록금","185","5"
"2021-10-08","취업후상환학자금_생활비","1628","11"
"2021-10-09","일반상환학자금_등록금","51","2"
"2021-10-09","일반상환학자금_생활비","446","4"
"2021-10-09","취업후상환학자금_등록금","99","2"
"2021-10-09","취업후상환학자금_생활비","1690","11"
"2021-10-10","일반상환학자금_등록금","0","0"
"2021-10-10","일반상환학자금_생활비","0","0"
"2021-10-10","취업후상환학자금_등록금","0","0"
"2021-10-10","취업후상환학자금_생활비","0","0"
"2021-10-11","일반상환학자금_등록금","0","0"
"2021-10-11","일반상환학자금_생활비","0","0"
"2021-10-11","취업후상환학자금_등록금","0","0"
"2021-10-11","취업후상환학자금_생활비","0","0"
"2021-10-12","일반상환학자금_등록금","0","0"
"2021-10-12","일반상환학자금_생활비","0","0"
"2021-10-12","취업후상환학자금_등록금","0","0"
"2021-10-12","취업후상환학자금_생활비","0","0"
"2021-10-13","일반상환학자금_등록금","103","3"
"2021-10-13","일반상환학자금_생활비","675","6"
"2021-10-13","취업후상환학자금_등록금","165","3"
"2021-10-13","취업후상환학자금_생활비","2496","17"
"2021-10-14","일반상환학자금_등록금","96","3"
"2021-10-14","일반상환학자금_생활비","486","4"
"2021-10-14","취업후상환학자금_등록금","98","2"
"2021-10-14","취업후상환학자금_생활비","1677","11"
"2021-10-15","일반상환학자금_등록금","117","3"
"2021-10-15","일반상환학자금_생활비","492","4"
"2021-10-15","취업후상환학자금_등록금","217","6"
"2021-10-15","취업후상환학자금_생활비","1502","10"
"2021-10-16","일반상환학자금_등록금","16","0"
"2021-10-16","일반상환학자금_생활비","1022","12"
"2021-10-16","취업후상환학자금_등록금","95","3"
"2021-10-16","취업후상환학자금_생활비","1768","13"
"2021-10-17","일반상환학자금_등록금","0","0"
"2021-10-17","일반상환학자금_생활비","0","0"
"2021-10-17","취업후상환학자금_등록금","0","0"
"2021-10-17","취업후상환학자금_생활비","0","0"
"2021-10-18","일반상환학자금_등록금","0","0"
"2021-10-18","일반상환학자금_생활비","0","0"
"2021-10-18","취업후상환학자금_등록금","0","0"
"2021-10-18","취업후상환학자금_생활비","0","0"
"2021-10-19","일반상환학자금_등록금","6","0"
"2021-10-19","일반상환학자금_생활비","613","6"
"2021-10-19","취업후상환학자금_등록금","71","2"
"2021-10-19","취업후상환학자금_생활비","2209","16"
"2021-10-20","일반상환학자금_등록금","11","0"
"2021-10-20","일반상환학자금_생활비","489","5"
"2021-10-20","취업후상환학자금_등록금","214","7"
"2021-10-20","취업후상환학자금_생활비","1579","11"
"2021-10-21","일반상환학자금_등록금","6","0"
"2021-10-21","일반상환학자금_생활비","396","3"
"2021-10-21","취업후상환학자금_등록금","134","4"
"2021-10-21","취업후상환학자금_생활비","1346","10"
"2021-10-22","일반상환학자금_등록금","9","0"
"2021-10-22","일반상환학자금_생활비","378","3"
"2021-10-22","취업후상환학자금_등록금","107","3"
"2021-10-22","취업후상환학자금_생활비","1266","9"
"2021-10-23","일반상환학자금_등록금","1","0"
"2021-10-23","일반상환학자금_생활비","435","4"
"2021-10-23","취업후상환학자금_등록금","76","2"
"2021-10-23","취업후상환학자금_생활비","1589","10"
"2021-10-24","일반상환학자금_등록금","0","0"
"2021-10-24","일반상환학자금_생활비","0","0"
"2021-10-24","취업후상환학자금_등록금","0","0"
"2021-10-24","취업후상환학자금_생활비","0","0"
"2021-10-25","일반상환학자금_등록금","0","0"
"2021-10-25","일반상환학자금_생활비","0","0"
"2021-10-25","취업후상환학자금_등록금","0","0"
"2021-10-25","취업후상환학자금_생활비","0","0"
"2021-10-26","일반상환학자금_등록금","4","0"
"2021-10-26","일반상환학자금_생활비","571","5"
"2021-10-26","취업후상환학자금_등록금","63","2"
"2021-10-26","취업후상환학자금_생활비","2102","13"
"2021-10-27","일반상환학자금_등록금","2","0"
"2021-10-27","일반상환학자금_생활비","501","5"
"2021-10-27","취업후상환학자금_등록금","54","2"
"2021-10-27","취업후상환학자금_생활비","1705","12"
"2021-10-28","일반상환학자금_등록금","7","0"
"2021-10-28","일반상환학자금_생활비","396","4"
"2021-10-28","취업후상환학자금_등록금","40","1"
"2021-10-28","취업후상환학자금_생활비","1411","9"
"2021-10-29","일반상환학자금_등록금","9","0"
"2021-10-29","일반상환학자금_생활비","380","3"
"2021-10-29","취업후상환학자금_등록금","65","2"
"2021-10-29","취업후상환학자금_생활비","1341","8"
"2021-10-30","일반상환학자금_등록금","0","0"
"2021-10-30","일반상환학자금_생활비","374","3"
"2021-10-30","취업후상환학자금_등록금","178","5"
"2021-10-30","취업후상환학자금_생활비","1652","10"
"2021-10-31","일반상환학자금_등록금","0","0"
"2021-10-31","일반상환학자금_생활비","0","0"
"2021-10-31","취업후상환학자금_등록금","0","0"
"2021-10-31","취업후상환학자금_생활비","0","0"
"2021-11-01","일반상환학자금_등록금","0","0"
"2021-11-01","일반상환학자금_생활비","0","0"
"2021-11-01","취업후상환학자금_등록금","0","0"
"2021-11-01","취업후상환학자금_생활비","0","0"
"2021-11-02","일반상환학자금_등록금","23","0"
"2021-11-02","일반상환학자금_생활비","527","5"
"2021-11-02","취업후상환학자금_등록금","48","1"
"2021-11-02","취업후상환학자금_생활비","1928","12"
"2021-11-03","일반상환학자금_등록금","9","0"
"2021-11-03","일반상환학자금_생활비","382","4"
"2021-11-03","취업후상환학자금_등록금","26","1"
"2021-11-03","취업후상환학자금_생활비","1723","13"
"2021-11-04","일반상환학자금_등록금","23","0"
"2021-11-04","일반상환학자금_생활비","652","7"
"2021-11-04","취업후상환학자금_등록금","50","1"
"2021-11-04","취업후상환학자금_생활비","1400","10"
"2021-11-05","일반상환학자금_등록금","10","0"
"2021-11-05","일반상환학자금_생활비","398","4"
"2021-11-05","취업후상환학자금_등록금","123","3"
"2021-11-05","취업후상환학자금_생활비","1392","10"
"2021-11-06","일반상환학자금_등록금","10","0"
"2021-11-06","일반상환학자금_생활비","382","3"
"2021-11-06","취업후상환학자금_등록금","39","1"
"2021-11-06","취업후상환학자금_생활비","1398","8"
"2021-11-07","일반상환학자금_등록금","0","0"
"2021-11-07","일반상환학자금_생활비","0","0"
"2021-11-07","취업후상환학자금_등록금","0","0"
"2021-11-07","취업후상환학자금_생활비","0","0"
"2021-11-08","일반상환학자금_등록금","0","0"
"2021-11-08","일반상환학자금_생활비","0","0"
"2021-11-08","취업후상환학자금_등록금","0","0"
"2021-11-08","취업후상환학자금_생활비","0","0"
"2021-11-09","일반상환학자금_등록금","5","0"
"2021-11-09","일반상환학자금_생활비","495","4"
"2021-11-09","취업후상환학자금_등록금","29","1"
"2021-11-09","취업후상환학자금_생활비","1711","11"
"2021-11-10","일반상환학자금_등록금","0","0"
"2021-11-10","일반상환학자금_생활비","430","4"
"2021-11-10","취업후상환학자금_등록금","45","1"
"2021-11-10","취업후상환학자금_생활비","1515","12"
"2021-11-11","일반상환학자금_등록금","8","0"
"2021-11-11","일반상환학자금_생활비","554","6"
"2021-11-11","취업후상환학자금_등록금","29","1"
"2021-11-11","취업후상환학자금_생활비","1256","9"
"2021-11-12","일반상환학자금_등록금","12","0"
"2021-11-12","일반상환학자금_생활비","426","4"
"2021-11-12","취업후상환학자금_등록금","24","1"
"2021-11-12","취업후상환학자금_생활비","1274","9"
"2021-11-13","일반상환학자금_등록금","6","0"
"2021-11-13","일반상환학자금_생활비","494","5"
"2021-11-13","취업후상환학자금_등록금","42","1"
"2021-11-13","취업후상환학자금_생활비","1564","11"
"2021-11-14","일반상환학자금_등록금","0","0"
"2021-11-14","일반상환학자금_생활비","0","0"
"2021-11-14","취업후상환학자금_등록금","0","0"
"2021-11-14","취업후상환학자금_생활비","0","0"
"2021-11-15","일반상환학자금_등록금","0","0"
"2021-11-15","일반상환학자금_생활비","0","0"
"2021-11-15","취업후상환학자금_등록금","0","0"
"2021-11-15","취업후상환학자금_생활비","0","0"
"2021-11-16","일반상환학자금_등록금","11","0"
"2021-11-16","일반상환학자금_생활비","585","6"
"2021-11-16","취업후상환학자금_등록금","83","2"
"2021-11-16","취업후상환학자금_생활비","1991","16"
"2021-11-17","일반상환학자금_등록금","11","0"
"2021-11-17","일반상환학자금_생활비","535","6"
"2021-11-17","취업후상환학자금_등록금","156","3"
"2021-11-17","취업후상환학자금_생활비","1915","18"
"2021-11-18","일반상환학자금_등록금","22","0"
"2021-11-18","일반상환학자금_생활비","721","8"
"2021-11-18","취업후상환학자금_등록금","106","2"
"2021-11-18","취업후상환학자금_생활비","1701","15"
"2021-11-19","일반상환학자금_등록금","15","0"
"2021-11-19","일반상환학자금_생활비","613","7"
"2021-11-19","취업후상환학자금_등록금","73","2"
"2021-11-19","취업후상환학자금_생활비","2051","18"
"2021-11-20","일반상환학자금_등록금","4","0"
"2021-11-20","일반상환학자금_생활비","644","7"
"2021-11-20","취업후상환학자금_등록금","227","5"
"2021-11-20","취업후상환학자금_생활비","1903","16"
"2021-11-21","일반상환학자금_등록금","0","0"
"2021-11-21","일반상환학자금_생활비","0","0"
"2021-11-21","취업후상환학자금_등록금","0","0"
"2021-11-21","취업후상환학자금_생활비","0","0"
"2021-11-22","일반상환학자금_등록금","0","0"
"2021-11-22","일반상환학자금_생활비","0","0"
"2021-11-22","취업후상환학자금_등록금","0","0"
"2021-11-22","취업후상환학자금_생활비","0","0"
"2021-11-23","일반상환학자금_등록금","0","0"
"2021-11-23","일반상환학자금_생활비","0","0"
"2021-11-23","취업후상환학자금_등록금","350","8"
"2021-11-23","취업후상환학자금_생활비","289","4"
"2021-11-24","일반상환학자금_등록금","0","0"
"2021-11-24","일반상환학자금_생활비","0","0"
"2021-11-24","취업후상환학자금_등록금","337","7"
"2021-11-24","취업후상환학자금_생활비","307","4"
"2021-11-25","일반상환학자금_등록금","0","0"
"2021-11-25","일반상환학자금_생활비","0","0"
"2021-11-25","취업후상환학자금_등록금","0","0"
"2021-11-25","취업후상환학자금_생활비","0","0"
"2021-11-26","일반상환학자금_등록금","0","0"
"2021-11-26","일반상환학자금_생활비","0","0"
"2021-11-26","취업후상환학자금_등록금","0","0"
"2021-11-26","취업후상환학자금_생활비","0","0"
"2021-11-27","일반상환학자금_등록금","0","0"
"2021-11-27","일반상환학자금_생활비","0","0"
"2021-11-27","취업후상환학자금_등록금","0","0"
"2021-11-27","취업후상환학자금_생활비","0","0"
"2021-11-28","일반상환학자금_등록금","0","0"
"2021-11-28","일반상환학자금_생활비","0","0"
"2021-11-28","취업후상환학자금_등록금","0","0"
"2021-11-28","취업후상환학자금_생활비","0","0"
"2021-11-29","일반상환학자금_등록금","0","0"
"2021-11-29","일반상환학자금_생활비","0","0"
"2021-11-29","취업후상환학자금_등록금","0","0"
"2021-11-29","취업후상환학자금_생활비","0","0"
"2021-11-30","일반상환학자금_등록금","0","0"
"2021-11-30","일반상환학자금_생활비","0","0"
"2021-11-30","취업후상환학자금_등록금","0","0"
"2021-11-30","취업후상환학자금_생활비","0","0"
"2021-12-01","일반상환학자금_등록금","0","0"
"2021-12-01","일반상환학자금_생활비","0","0"
"2021-12-01","취업후상환학자금_등록금","0","0"
"2021-12-01","취업후상환학자금_생활비","0","0"
"2021-12-02","일반상환학자금_등록금","0","0"
"2021-12-02","일반상환학자금_생활비","0","0"
"2021-12-02","취업후상환학자금_등록금","0","0"
"2021-12-02","취업후상환학자금_생활비","0","0"
"2021-12-03","일반상환학자금_등록금","0","0"
"2021-12-03","일반상환학자금_생활비","0","0"
"2021-12-03","취업후상환학자금_등록금","0","0"
"2021-12-03","취업후상환학자금_생활비","0","0"
"2021-12-04","일반상환학자금_등록금","0","0"
"2021-12-04","일반상환학자금_생활비","0","0"
"2021-12-04","취업후상환학자금_등록금","0","0"
"2021-12-04","취업후상환학자금_생활비","0","0"
"2021-12-05","일반상환학자금_등록금","0","0"
"2021-12-05","일반상환학자금_생활비","0","0"
"2021-12-05","취업후상환학자금_등록금","0","0"
"2021-12-05","취업후상환학자금_생활비","0","0"
"2021-12-06","일반상환학자금_등록금","0","0"
"2021-12-06","일반상환학자금_생활비","0","0"
"2021-12-06","취업후상환학자금_등록금","0","0"
"2021-12-06","취업후상환학자금_생활비","0","0"
"2021-12-07","일반상환학자금_등록금","0","0"
"2021-12-07","일반상환학자금_생활비","0","0"
"2021-12-07","취업후상환학자금_등록금","0","0"
"2021-12-07","취업후상환학자금_생활비","0","0"
"2021-12-08","일반상환학자금_등록금","0","0"
"2021-12-08","일반상환학자금_생활비","0","0"
"2021-12-08","취업후상환학자금_등록금","0","0"
"2021-12-08","취업후상환학자금_생활비","0","0"
"2021-12-09","일반상환학자금_등록금","0","0"
"2021-12-09","일반상환학자금_생활비","0","0"
"2021-12-09","취업후상환학자금_등록금","0","0"
"2021-12-09","취업후상환학자금_생활비","0","0"
"2021-12-10","일반상환학자금_등록금","0","0"
"2021-12-10","일반상환학자금_생활비","0","0"
"2021-12-10","취업후상환학자금_등록금","0","0"
"2021-12-10","취업후상환학자금_생활비","0","0"
"2021-12-11","일반상환학자금_등록금","0","0"
"2021-12-11","일반상환학자금_생활비","0","0"
"2021-12-11","취업후상환학자금_등록금","0","0"
"2021-12-11","취업후상환학자금_생활비","0","0"
"2021-12-12","일반상환학자금_등록금","0","0"
"2021-12-12","일반상환학자금_생활비","0","0"
"2021-12-12","취업후상환학자금_등록금","0","0"
"2021-12-12","취업후상환학자금_생활비","0","0"
"2021-12-13","일반상환학자금_등록금","0","0"
"2021-12-13","일반상환학자금_생활비","0","0"
"2021-12-13","취업후상환학자금_등록금","0","0"
"2021-12-13","취업후상환학자금_생활비","0","0"
"2021-12-14","일반상환학자금_등록금","0","0"
"2021-12-14","일반상환학자금_생활비","0","0"
"2021-12-14","취업후상환학자금_등록금","0","0"
"2021-12-14","취업후상환학자금_생활비","0","0"
"2021-12-15","일반상환학자금_등록금","0","0"
"2021-12-15","일반상환학자금_생활비","0","0"
"2021-12-15","취업후상환학자금_등록금","0","0"
"2021-12-15","취업후상환학자금_생활비","0","0"
"2021-12-16","일반상환학자금_등록금","0","0"
"2021-12-16","일반상환학자금_생활비","0","0"
"2021-12-16","취업후상환학자금_등록금","0","0"
"2021-12-16","취업후상환학자금_생활비","0","0"
"2021-12-17","일반상환학자금_등록금","0","0"
"2021-12-17","일반상환학자금_생활비","0","0"
"2021-12-17","취업후상환학자금_등록금","0","0"
"2021-12-17","취업후상환학자금_생활비","0","0"
"2021-12-18","일반상환학자금_등록금","0","0"
"2021-12-18","일반상환학자금_생활비","0","0"
"2021-12-18","취업후상환학자금_등록금","0","0"
"2021-12-18","취업후상환학자금_생활비","0","0"
"2021-12-19","일반상환학자금_등록금","0","0"
"2021-12-19","일반상환학자금_생활비","0","0"
"2021-12-19","취업후상환학자금_등록금","0","0"
"2021-12-19","취업후상환학자금_생활비","0","0"
"2021-12-20","일반상환학자금_등록금","0","0"
"2021-12-20","일반상환학자금_생활비","0","0"
"2021-12-20","취업후상환학자금_등록금","0","0"
"2021-12-20","취업후상환학자금_생활비","0","0"
"2021-12-21","일반상환학자금_등록금","0","0"
"2021-12-21","일반상환학자금_생활비","0","0"
"2021-12-21","취업후상환학자금_등록금","0","0"
"2021-12-21","취업후상환학자금_생활비","0","0"
"2021-12-22","일반상환학자금_등록금","0","0"
"2021-12-22","일반상환학자금_생활비","0","0"
"2021-12-22","취업후상환학자금_등록금","0","0"
"2021-12-22","취업후상환학자금_생활비","0","0"
"2021-12-23","일반상환학자금_등록금","0","0"
"2021-12-23","일반상환학자금_생활비","0","0"
"2021-12-23","취업후상환학자금_등록금","0","0"
"2021-12-23","취업후상환학자금_생활비","0","0"
"2021-12-24","일반상환학자금_등록금","0","0"
"2021-12-24","일반상환학자금_생활비","0","0"
"2021-12-24","취업후상환학자금_등록금","0","0"
"2021-12-24","취업후상환학자금_생활비","0","0"
"2021-12-25","일반상환학자금_등록금","0","0"
"2021-12-25","일반상환학자금_생활비","0","0"
"2021-12-25","취업후상환학자금_등록금","0","0"
"2021-12-25","취업후상환학자금_생활비","0","0"
"2021-12-26","일반상환학자금_등록금","0","0"
"2021-12-26","일반상환학자금_생활비","0","0"
"2021-12-26","취업후상환학자금_등록금","0","0"
"2021-12-26","취업후상환학자금_생활비","0","0"
"2021-12-27","일반상환학자금_등록금","0","0"
"2021-12-27","일반상환학자금_생활비","0","0"
"2021-12-27","취업후상환학자금_등록금","0","0"
"2021-12-27","취업후상환학자금_생활비","0","0"
"2021-12-28","일반상환학자금_등록금","0","0"
"2021-12-28","일반상환학자금_생활비","0","0"
"2021-12-28","취업후상환학자금_등록금","0","0"
"2021-12-28","취업후상환학자금_생활비","0","0"
"2021-12-29","일반상환학자금_등록금","0","0"
"2021-12-29","일반상환학자금_생활비","0","0"
"2021-12-29","취업후상환학자금_등록금","0","0"
"2021-12-29","취업후상환학자금_생활비","0","0"
"2021-12-30","일반상환학자금_등록금","0","0"
"2021-12-30","일반상환학자금_생활비","0","0"
"2021-12-30","취업후상환학자금_등록금","0","0"
"2021-12-30","취업후상환학자금_생활비","0","0"
"2021-12-31","일반상환학자금_등록금","0","0"
"2021-12-31","일반상환학자금_생활비","0","0"
"2021-12-31","취업후상환학자금_등록금","0","0"
"2021-12-31","취업후상환학자금_생활비","0","0"
